,allstops.stop_id,allstops.stop_name,allstops.latitude,allstops.longitude,allstops.location_type,allstops.parent_station,center_dist
38346,8590925,"Winterthur, Breite",47.490265,8.725903,,,18.752662667699596
38347,8590926,"Winterthur, Brücke",47.500443,8.744731,,,20.56627074868186
38348,8590927,"Winterthur, Bruderhaus",47.478146,8.726153,,,17.898152369616092
38349,8590928,"Winterthur, Brudertobel",47.48189,8.722875,,,17.97017867545601
38350,8590929,"Winterthur, Brühleck",47.49797,8.717134,,,18.86086805079711
38351,8590930,"Winterthur, Brunngasse",47.5073,8.725732,,,20.055443027109202
38352,8590933,"Winterthur, Dättnau",47.485134,8.691515,,,16.488721477941787
38353,8590935,"Winterthur, Eishalle",47.496353,8.747597,,,20.432663100308655
38354,8590937,"Winterthur, Etzberg",47.491676,8.759347,,,20.797747149317065
38355,8590938,"Winterthur, Fachschule",47.50112,8.693249,,,17.900276876565513
38356,8590939,"Winterthur, Feldtal",47.508175,8.708565,,,19.248565311903583
38357,8590940,"Winterthur, Finken-Rain",47.481964,8.696276,,,16.489865824837562
38358,8590942,"Winterthur, Freibad Wülflingen",47.511837,8.685864,,,18.49222715234964
38359,8590943,"Winterthur, Freizeitanlage",47.477703,8.699312,,,16.328439573303505
38360,8590945,"Winterthur, Gaswerk",47.493984,8.710774,,,18.208124117163507
38361,8590946,"Winterthur, Grafenstein",47.497627,8.698585,,,17.87095853677865
38362,8590947,"Winterthur, Grüntal",47.48072,8.772084,,,20.87724437470613
38363,8590948,"Winterthur, Grüze-Märkte",47.49415,8.757811,,,20.875087401587322
38364,8590949,"Winterthur, Grüzenstrasse",47.498226,8.744587,,,20.395581372069465
38365,8590950,"Winterthur, Guggenbühl",47.51392,8.757693,,,22.29675939798927
38366,8590951,"Winterthur, Gutschick",47.48959,8.749932,,,20.094456985715038
38367,8590952,"Winterthur, Friedliweg",47.49546,8.704873,,,18.015478528708172
38368,8590953,"Winterthur, Haldengut",47.50705,8.7307625,,,20.30203102631514
38369,8590954,"Winterthur, Haltenreben",47.517124,8.677959,,,18.630383702759307
38370,8590955,"Winterthur, Hammerweg",47.505093,8.748019,,,21.09583852201064
38371,8590956,"Winterthur, Hardau",47.511154,8.681831,,,18.251617917527334
38372,8590957,"Winterthur, Hedy Hahnloser",47.484364,8.694946,,,16.60756926020624
38373,8590959,"Winterthur, Hinterwiesli",47.505527,8.716793,,,19.447143133458198
38374,8590961,"Winterthur, Hohlandweg",47.504673,8.754783,,,21.446468045516603
38375,8590963,"Winterthur, Im Geissacker",47.510048,8.754459,,,21.82591396941313
38376,8590964,"Winterthur, Industriepark",47.50117,8.762059,,,21.614018290016453
38377,8590965,"Winterthur, Irchelstrasse",47.490356,8.719336,,,18.39294930904326
38378,8590966,"Winterthur, Jonas Furrer",47.490658,8.72177,,,18.550750519874125
38379,8590967,"Winterthur, Kantonsschule",47.50485,8.739107,,,20.58332578670794
38380,8590969,"Winterthur, Klinik Schlosstal",47.50599,8.685694,,,17.96485106491382
38381,8590970,"Winterthur, Letten",47.503548,8.689511,,,17.929545564788974
38382,8590972,"Winterthur, Musikschule",47.50635,8.734247,,,20.434241870095402
38383,8590973,"Winterthur, Nägelsee",47.496666,8.7016115,,,17.94540395343653
38384,8590974,"Winterthur, Neubruch",47.482822,8.69853,,,16.678094753522874
38385,8590975,"Winterthur, Niederfeld",47.50978,8.679909,,,18.042834702305775
38386,8590976,"Winterthur, Nussbaumweg",47.490204,8.728741,,,18.90841983381137
38387,8590977,"Winterthur, Oberes Büel",47.507736,8.750938,,,21.456401096164676
38388,8590978,"Winterthur, Oberfeld",47.50974,8.703219,,,19.118389643245948
38389,8590979,"Winterthur, Oberseen",47.47769,8.772255,,,20.705636413475347
38390,8590980,"Winterthur, Oberwinterthur",47.521214,8.758035,,,22.873340172926092
38391,8590981,"Winterthur, Ohrbühl",47.49816,8.76285,,,21.44995977077301
38392,8590982,"Winterthur, Palmstrasse",47.50063,8.737572,,,20.17892078224952
38393,8590983,"Winterthur, Pfaffenwiesen",47.51443,8.763065,,,22.634197543737994
38394,8590984,"Winterthur, Pflanzschulstrasse",47.498215,8.739027,,,20.080031260162798
38395,8590985,"Winterthur, Post Seen",47.485996,8.76515,,,20.775289655459027
38396,8590986,"Winterthur, Rebwiesen",47.494537,8.706939,,,18.049263181499857
38397,8590987,"Winterthur, Reutlingen",47.52789,8.751621,,,23.059996297060827
38398,8590988,"Winterthur, Römertor",47.510693,8.758475,,,22.098743659040533
38399,8590989,"Winterthur, Rosenau",47.486694,8.708511,,,17.518930994367267
38400,8590990,"Winterthur, Rudolf Diesel",47.496437,8.751522,,,20.665884956773542
38401,8590991,"Winterthur, Scheidegg",47.494682,8.750713,,,20.494728874961293
38402,8590992,"Winterthur, Schloss",47.51093,8.697857,,,18.96416761232001
38403,8590993,"Winterthur, Schlossberg",47.499382,8.695027,,,17.840186622478228
38404,8590994,"Winterthur, Schöntal",47.493286,8.708619,,,18.03849220007121
38405,8590995,"Winterthur, Schulhaus Wyden",47.508205,8.681005,,,17.949501031949065
38406,8590996,"Winterthur, Schwimmbad Töss",47.484802,8.706634,,,17.2713164199314
38407,8590997,"Winterthur, Seen",47.48758,8.766443,,,20.956898581745204
38408,8590998,"Winterthur, St. Urban",47.48732,8.758744,,,20.470183111584003
38409,8591000,"Winterthur, Stadtrain",47.50181,8.747902,,,20.846224124494473
38410,8591001,"Winterthur, Stäffelistrasse",47.50449,8.771447,,,22.396302406144034
38411,8591002,"Winterthur, Steig",47.475212,8.701243,,,16.250028941788543
38412,8591003,"Winterthur, Stocken",47.483524,8.771348,,,21.003485535084142
38413,8591004,"Winterthur, Storchenbrücke",47.490246,8.717053,,,18.258603710228442
38414,8591005,"Winterthur, Strahlegg",47.493355,8.754909,,,20.64855657432463
38415,8591006,"Winterthur, Else Züblin",47.502426,8.764234,,,21.82945006778543
38416,8591007,"Winterthur, Swica",47.501,8.740832,,,20.388389209193132
38417,8591008,"Winterthur, Talacker",47.503536,8.752465,,,21.23158047490454
38418,8591010,"Winterthur, Technorama",47.513233,8.763065,,,22.545121538862567
38419,8591011,"Winterthur, Tössfeld",47.491516,8.714296,,,18.20510507240725
38420,8591012,"Winterthur, Turmstrasse",47.48961,8.7311125,,,18.999921112602614
38421,8591013,"Winterthur, Unterdorf",47.509624,8.689521,,,18.461376014263934
38422,8591014,"Winterthur, Waldheim",47.49117,8.734275,,,19.293886463041954
38423,8591015,"Winterthur, Wülflingen",47.51511,8.682972,,,18.660046121823182
38424,8591016,"Winterthur, Wylandbrücke",47.49515,8.720791,,,18.838474705701252
38425,8591017,"Winterthur, Zentrum Seen",47.48474,8.763389,,,20.586196972698804
38426,8591018,"Winterthur, Zeughaus",47.494766,8.733395,,,19.50764064961787
38427,8591019,"Winterthur, Ziegeleiweg",47.47963,8.697462,,,16.37349263856849
38428,8591020,"Winterthur, Zinzikon",47.516724,8.757325,,,22.489274030924747
38429,8591021,"Winterthur, Obstgartenweg",47.518566,8.757648,,,22.648004248081943
38430,8591023,"Zollikerb., Langägerten/Spital",47.346516,8.597919,,,5.599780493636003
38431,8591024,"Zollikerberg, Hasenbart",47.350113,8.597731,,,5.345298840778449
38432,8591027,"Zollikerberg, Sennhof",47.34763,8.615562,,,6.621328912706487
38433,8591028,"Zollikerberg, Station",47.346035,8.602168,,,5.884550550350411
38434,8591029,"Zollikerberg, Trichtenhauserm.",47.35062,8.601953,,,5.575376717706863
38435,8591031,"Zürich Flughafen, REGA",47.458447,8.572919,,,9.26990631294147
38436,8591032,"Zürich Flughafen, Werkhof",47.44412,8.550013,,,7.377973994728747
38437,8591033,"Zürich, Aargauerstrasse",47.392178,8.502491,,,3.24125406455179
38438,8591034,"Zürich, Albisgütli",47.351994,8.50771,,,3.8066476207815634
38439,8591035,"Zürich, Albisrank",47.379818,8.494667,,,3.4365632351164828
38440,8591036,"Zürich, Albisrieden",47.374382,8.484785,,,4.197927356255519
38441,8591037,"Zürich, Albisriederdörfli",47.375317,8.485217,,,4.156263674508339
38442,8591038,"Zürich, Albisriederplatz",47.378212,8.510396,,,2.2460455764410816
38443,8591039,"Zürich, Alte Trotte",47.397594,8.507657,,,3.269073566535036
38444,8591040,"Zürich, Altenhofstrasse",47.355305,8.561412,,,3.006869693881038
38445,8591041,"Zürich, Althoos",47.410706,8.52406,,,3.8198422027127292
38446,8591043,"Zürich, Am Börtli",47.399628,8.507145,,,3.4507583495717897
38447,8591044,"Zürich, Am Suteracher",47.39094,8.469784,,,5.494278812467866
38448,8591045,"Zürich, Appenzellerstrasse",47.39891,8.509525,,,3.2666115005327048
38449,8591046,"Zürich, Aspholz",47.424984,8.501027,,,5.988788982354188
38450,8591047,"Zürich, Aubrücke",47.41088,8.572128,,,4.364454139953192
38451,8591048,"Zürich, Ausserdorfstrasse",47.424515,8.548557,,,5.19671766313941
38452,8591049,"Zürich, Auzelg",47.41709,8.568841,,,4.840253122472959
38453,8591050,"Zürich, Auzelg Ost",47.41334,8.572165,,,4.596819372872545
38454,8591051,"Zürich, Bachmattstrasse",47.388924,8.483051,,,4.470381878385555
38455,8591052,"Zürich, Bäckeranlage",47.37867,8.523108,,,1.2889720766460135
38456,8591053,"Zürich, Bad Allenmoos",47.405895,8.5377865,,,3.090875811590688
38457,8591054,"Zürich Affoltern, Bahnhof",47.421185,8.507414,,,5.3876114184404456
38458,8591056,"Zürich Altstetten, Bahnhof",47.391106,8.488379,,,4.162441182884104
38459,8591057,"Zürich Altstetten, Bahnhof N",47.392067,8.489906,,,4.093825298048802
38460,8591058,"Zürich Enge, Bahnhof",47.36413,8.5315695,,,1.6934082855358767
38461,8591059,"Zürich Enge, Bahnhof/Bederstr.",47.364555,8.530456,,,1.6846564514738722
38462,8591060,"Zürich Hardbrücke, Bahnhof",47.3852,8.517107,,,1.9077136823607836
38463,8591061,"Zürich Leimbach, Bahnhof",47.333252,8.518598,,,5.259267693644748
38464,8591062,"Zürich Oerlikon, Bahnhof Nord",47.412407,8.543931,,,3.8208740887134063
38465,8591063,"Zürich Oerlikon, Bahnhof Ost",47.413338,8.545844,,,3.9372226336156695
38466,8591064,"Zürich Selnau, Bahnhof",47.37067,8.53201,,,1.038629559488397
38467,8591065,"Stettbach, Bahnhof",47.397274,8.596131,,Parent8591065,4.72229076633679
38468,8591065:0,"Stettbach, Bahnhof",47.397274,8.596131,,Parent8591065,4.72229076633679
38469,8591065:0:A,"Stettbach, Bahnhof",47.397274,8.596131,,Parent8591065,4.72229076633679
38470,8591065:0:B,"Stettbach, Bahnhof",47.397274,8.596131,,Parent8591065,4.72229076633679
38471,8591065:0:C,"Stettbach, Bahnhof",47.397274,8.596131,,Parent8591065,4.72229076633679
38472,8591065:0:D,"Stettbach, Bahnhof",47.397274,8.596131,,Parent8591065,4.72229076633679
38473,8591065:0:E,"Stettbach, Bahnhof",47.397274,8.596131,,Parent8591065,4.72229076633679
38474,8591065P,Bahnhof,47.397274,8.596131,1,,4.72229076633679
38475,8591066,"Zürich Wipkingen, Bahnhof",47.393444,8.529522,,,1.880230023737292
38476,8591067,"Zürich, Bahnhofstrasse/HB",47.376225,8.539457,,,0.22424773982757237
38477,8591068,"Zürich, Bändliweg",47.396355,8.48501,,,4.625748597770314
38478,8591070,"Zürich, Baslerstrasse",47.388767,8.490149,,,3.9521887505285656
38479,8591071,"Zürich, Beckenhof",47.384083,8.540445,,,0.6577291898251619
38480,8591072,"Zürich, Berghaldenstrasse",47.358505,8.590023,,,4.348022556979414
38481,8591073,"Zürich, Berninaplatz",47.40364,8.54791,,,2.893617218651231
38482,8591074,"Zürich, Bernoulli-Häuser",47.393764,8.508708,,,2.9399282455955302
38483,8591075,"Zürich, Bertastrasse",47.373886,8.513469,,,2.0702577780749736
38484,8591076,"Zürich, Berufswahlschule",47.404377,8.533331,,,2.9620701254008774
38485,8591077,"Zürich, Besenrainstrasse",47.34548,8.52786,,,3.7566442586665145
38486,8591078,"Zürich, Bethanien",47.380913,8.555995,,,1.2295596959342443
38487,8591079,"Zürich, Bezirksgebäude",47.37417,8.52556,,,1.1897517947806375
38488,8591080,"Zürich Wollishofen, Bhf/Werft",47.347588,8.534346,,,3.4335469409708916
38489,8591081,"Zürich Wollishofen,Bhf/Staubst",47.347034,8.532917,,,3.50992697185258
38490,8591082,"Zürich, Billoweg",47.351463,8.531974,,,3.0376251016728446
38491,8591083,"Zürich, Grubenstrasse",47.36284,8.511672,,,2.7453192385946
38492,8591084,"Zürich, Binz Center",47.3619,8.511052,,,2.8474846808425336
38493,8591085,"Zürich, Birch-/Glatttalstrasse",47.427402,8.546141,,,5.498018399445602
38494,8591086,"Zürich, Birchdörfli",47.407536,8.5306,,,3.3472547914346937
38495,8591087,"Zürich, Bircher-Benner",47.375736,8.564798,,,1.8746151843284289
38496,8591088,"Zürich, Birchstrasse",47.413044,8.535854,,,3.895125452003764
38497,8591089,"Zürich, Bleulerstrasse",47.347176,8.571589,,,4.18460192508437
38498,8591090,"Zürich, Blumenfeldstrasse",47.42378,8.505259,,,5.71882710692346
38499,8591092,"Zürich, Bollingerweg",47.414284,8.537903,,,4.023113032963407
38500,8591093,"Zürich, Kantonalbank",47.368168,8.539744,,,1.1147079830148943
38501,8591094,"Zürich, Botanischer Garten",47.35934,8.557837,,,2.48319068296851
38502,8591097,"Zürich, Bristenstrasse",47.39008,8.487059,,,4.21869071149523
38503,8591098,"Zürich, Brunau/Mutschellenstr.",47.35515,8.527141,,,2.7456559358996824
38504,8591100,"Zürich, Brunaustrasse",47.356133,8.532216,,,2.5265068599165317
38505,8591101,"Zürich, Bucheggplatz",47.39841,8.533285,,,2.3117211503814565
38506,8591102,"Zürich, Buchholz",47.360928,8.588702,,,4.130198994623546
38507,8591103,"Zürich, Buhnstrasse",47.422253,8.538945,,,4.90741617998335
38508,8591104,"Zürich, Burgwies",47.35802,8.571868,,,3.2766327717750987
38509,8591105,"Zürich, Bürkliplatz",47.36654,8.540787,,,1.2962005893511899
38510,8591106,"Zürich, Butzenstrasse",47.34141,8.530313,,,4.160076893383614
38511,8591107,"Zürich, Zentrum Witikon",47.358322,8.586592,,,4.137491838465862
38512,8591108,"Zürich, Chaletweg",47.413372,8.5312195,,,3.9758393512597796
38513,8591109,"Zürich, Chinagarten",47.354515,8.55295,,,2.804113003849765
38514,8591110,"Zürich, Löwenbräu",47.3884,8.5260725,,,1.5581721041845442
38515,8591111,"Zürich, Dangelstrasse",47.33455,8.529971,,,4.9172689731577615
38516,8591112,"Zürich, Dorflinde",47.407402,8.549257,,,3.324299164765913
38517,8591113,"Zürich, Dreispitz",47.410797,8.56717,,,4.161912324231342
38518,8591114,"Zürich, Dreiwiesen",47.378822,8.575641,,,2.67313354895604
38519,8591115,"Zürich, Drusbergstrasse",47.360344,8.578839,,,3.5253092585308043
38520,8591116,"Zürich, Dunkelhölzli",47.388885,8.470053,,,5.419830918968053
38521,8591118,"Zürich, Einfangstrasse",47.415703,8.51293,,,4.655490045560908
38522,8591119,"Zürich, Englischviertelstrasse",47.366734,8.558168,,,1.8597794823166858
38523,8591120,"Zürich, EPI-Klinik",47.348648,8.570656,,,4.00983843051097
38524,8591121,"Zürich, Eschergutweg",47.39627,8.51204,,,2.925745663777867
38525,8591122,"Zürich, ETH Hönggerberg",47.40868,8.50771,,,4.186307116153227
38526,8591123,"Zürich, ETH/Universitätsspital",47.37729,8.548233,,,0.614125709186585
38527,8591124,"Zürich, Ettenfeld",47.42546,8.553633,,,5.36014656921675
38528,8591126,"Zürich, Fellenbergstrasse",47.375717,8.488415,,,3.9125796765462866
38529,8591127,"Zürich, Felsenrainstrasse",47.41679,8.545296,,,4.31556230642963
38530,8591128,"Zürich, Fernsehstudio",47.418175,8.561744,,,4.739682003294112
38531,8591130,"Zürich, Feusisbergli",47.39267,8.470987,,,5.460500060395716
38532,8591131,"Zürich, Fischerweg",47.39357,8.512121,,,2.7228148517791126
38533,8591132,"Zürich, Flobotstrasse",47.380577,8.568042,,,2.116283169096747
38534,8591133,"Zürich, Flühgasse",47.35046,8.569479,,,3.7939120233045953
38535,8591134,"Zürich, Flurstrasse",47.381557,8.49199,,,3.652928122662418
38536,8591135,"Zürich, Förrlibuckstrasse",47.392216,8.517152,,,2.3363985498395445
38537,8591136,"Zürich, Frankental",47.405468,8.481632,,,5.358687254472862
38538,8591137,"Zürich, Freiestrasse",47.3628,8.562975,,,2.424783243835278
38539,8591138,"Zürich, Freihofstrasse",47.383232,8.499374,,,3.127921420084447
38540,8591140,"Zürich, Friedackerstrasse",47.405937,8.553192,,,3.2418832462399085
38541,8591141,"Zürich, Friedhof Eichbühl",47.382877,8.474536,,,4.976770875013902
38542,8591142,"Zürich, Friedhof Enzenbühl",47.35097,8.5802765,,,4.278185809060396
38543,8591143,"Zürich, Friedhof Hönggerberg",47.408936,8.494137,,,4.876134347412928
38544,8591144,"Zürich, Friedhof Schwandenholz",47.42135,8.537759,,,4.80949247991416
38545,8591145,"Zürich, Friedhof Sihlfeld",47.37593,8.510891,,,2.222847316274588
38546,8591146,"Zürich, Friedhof Uetliberg",47.358707,8.500605,,,3.6881426403719
38547,8591147,"Zürich, Friedhof Witikon",47.361343,8.602824,,,5.079548860860728
38548,8591148,"Zürich, Friedrichstrasse",47.40394,8.569065,,,3.6002756891484036
38549,8591149,"Zürich, Friesenberg",47.36429,8.5079975,,,2.877386160013838
38550,8591150,"Zürich, Friesenberghalde",47.36112,8.502401,,,3.423521785242324
38551,8591151,"Zürich, Friesenbergstrasse",47.362064,8.505096,,,3.196296405624571
38552,8591152,"Zürich, Frohburg",47.404236,8.562615,,,3.357386978130389
38553,8591153,"Zürich, Fronwald",47.421963,8.510046,,,5.37792400122334
38554,8591154,"Zürich, Frymannstrasse",47.335133,8.519146,,,5.047436753720448
38555,8591155,"Zürich, Geeringstrasse",47.414444,8.480437,,,6.048845007164821
38556,8591156,"Zürich, Germaniastrasse",47.3873,8.552527,,,1.376932466185711
38557,8591158,"Zürich, Giblenstrasse",47.41073,8.485953,,,5.463351876034888
38558,8591159,"Zürich, Glattwiesen",47.401604,8.5817585,,,4.076600868433673
38559,8591160,"Zürich, Glaubtenstrasse",47.41417,8.518939,,,4.315138954577709
38560,8591161,"Zürich, Glaubtenstrasse Süd",47.41366,8.518688,,,4.269623261770927
38561,8591162,"Zürich, Glockenacker",47.360977,8.599302,,,4.8497186551972655
38562,8591163,"Zürich, Goldackerweg",47.37189,8.487929,,,4.00130147589246
38563,8591164,"Zürich, Goldauerstrasse",47.386204,8.550156,,,1.167301224267835
38564,8591165,"Zürich, Grimselstrasse",47.386967,8.490086,,,3.9017129848995546
38565,8591167,"Zürich, Grünaustrasse",47.39523,8.489214,,,4.2860736693546375
38566,8591168,"Zürich, Guggachstrasse",47.39571,8.54014,,,1.9517677555694712
38567,8591169,"Zürich, Güterbahnhof",47.38031,8.519973,,,1.542506558096947
38568,8591170,"Zürich, Gutstrasse",47.371735,8.506651,,,2.6280749769976293
38569,8591171,"Zürich, Hadlaubstrasse",47.386795,8.551332,,,1.274958240785702
38570,8591172,"Zürich, Hagenholz",47.414406,8.555528,,,4.19540810470875
38571,8591173,"Zürich, Haldenbach",47.380295,8.548377,,,0.6605052597579802
38572,8591174,"Zürich, Haldenegg",47.37965,8.544515,,,0.3647999050989289
38573,8591175,"Zürich, Hallenbad Oerlikon",47.410706,8.5558605,,,3.808863457169376
38574,8591176,"Zürich, Hardhof",47.39635,8.49747,,,3.8031066180061552
38575,8591177,"Zürich, Hardplatz",47.382343,8.514528,,,1.989378989058781
38576,8591178,"Zürich, Hardturm",47.394165,8.504503,,,3.225693918653569
38577,8591180,"Zürich, Hedwigsteig",47.360424,8.565032,,,2.7224383136027086
38578,8591181,"Zürich, Heerenwiesen",47.404716,8.5763235,,,4.0182103571108305
38579,8591182,"Zürich, Hegianwandweg",47.356644,8.51001,,,3.3048549879320324
38580,8591183,"Zürich, Helmhaus",47.37007,8.543293,,,0.9322487928653161
38581,8591184,"Zürich, Helvetiaplatz",47.376358,8.525362,,,1.1360862364821318
38582,8591186,"Zürich, Herdernstrasse",47.38483,8.509166,,,2.4532225461317396
38583,8591187,"Zürich, Hertensteinstrasse",47.42288,8.54349,,,4.982519139360783
38584,8591188,"Zürich, Herzogenmühlestrasse",47.40753,8.572703,,,4.084468138536899
38585,8591189,"Zürich, Heubeeriweg",47.381657,8.564619,,,1.8816334010895752
38586,8591190,"Zürich, Heuried",47.36941,8.506354,,,2.731058753678031
38587,8591191,"Zürich, Himmeri",47.419876,8.538657,,,4.643351438442774
38588,8591192,"Zürich, Hinterbergstrasse",47.380104,8.554576,,,1.1052913049611053
38589,8591193,"Zürich, Hirschwiesenstrasse",47.400272,8.543509,,,2.472279588035841
38590,8591194,"Zürich, Hirzenbach",47.40325,8.591164,,,4.749063237722162
38591,8591195,"Zürich, Höfliweg",47.36758,8.5109625,,,2.4992563255278424
38592,8591196,"Zürich, Hofstrasse",47.373363,8.561556,,,1.697254467352482
38593,8591197,"Zürich, Hohenklingensteig",47.40135,8.4902115,,,4.5660592044244215
38594,8591198,"Zürich, Hölderlinsteig",47.367,8.565041,,,2.2487125726416153
38595,8591199,"Zürich, Hölderlinstrasse",47.36611,8.5624,,,2.1463663710649086
